source_group,split,n_images,n_boxes,crack_boxes,pothole_boxes,background_only
crack500_20160402_151049_1_721_jpg,val,1,1,1,0,0
crack500_20160402_151049_641_361_jpg,train,1,1,1,0,0
crack500_20160402_151054_1281_1081_jpg,train,1,1,1,0,0
crack500_20160402_151054_1281_721_jpg,test,1,1,1,0,0
crack500_20160402_151054_1921_361_jpg,val,1,2,2,0,0
crack500_20160402_151054_1_361_jpg,val,1,1,1,0,0
crack500_20160402_151054_1_721_jpg,train,1,1,1,0,0
crack500_20160402_151054_641_361_jpg,val,1,1,1,0,0
crack500_20160402_151837_1281_721_jpg,test,1,1,1,0,0
crack500_20160402_151837_1921_361_jpg,val,1,2,2,0,0
crack500_20160402_151837_1_721_jpg,train,1,1,1,0,0
crack500_20160402_151837_641_721_jpg,train,1,1,1,0,0
crack500_20160405_171215_1281_361_jpg,test,1,1,1,0,0
crack500_20160405_171215_1281_721_jpg,test,1,3,3,0,0
crack500_20160405_171215_1921_1081_jpg,test,1,1,1,0,0
crack500_20160405_171215_1921_721_jpg,val,1,3,3,0,0
crack500_20160405_171215_1_1_jpg,val,1,1,1,0,0
crack500_20160405_171215_1_361_jpg,test,1,2,2,0,0
crack500_20160405_171215_641_361_jpg,val,1,5,5,0,0
crack500_20160405_171215_641_721_jpg,train,1,1,1,0,0
crack500_20160405_171219_1281_361_jpg,val,1,1,1,0,0
crack500_20160405_171219_1921_721_jpg,train,1,1,1,0,0
crack500_20160405_171219_1_361_jpg,train,1,2,2,0,0
crack500_20160405_171219_1_721_jpg,val,1,1,1,0,0
crack500_20160405_171219_641_361_jpg,train,1,1,1,0,0
crack500_20160405_171333_1281_721_jpg,train,1,2,2,0,0
crack500_20160405_171333_1921_721_jpg,train,1,1,1,0,0
crack500_20160405_171333_1_361_jpg,test,1,2,2,0,0
crack500_20160405_171333_1_721_jpg,train,1,2,2,0,0
crack500_20160405_171333_641_721_jpg,val,1,3,3,0,0
crack500_20160405_171336_1281_361_jpg,val,1,1,1,0,0
crack500_20160405_171336_1921_1081_jpg,test,1,1,1,0,0
crack500_20160405_171336_1921_361_jpg,val,1,1,1,0,0
crack500_20160405_171336_1921_721_jpg,train,1,1,1,0,0
crack500_20160405_171336_1_361_jpg,val,1,1,1,0,0
crack500_20160405_171336_1_721_jpg,val,1,1,1,0,0
crack500_20160405_171336_641_721_jpg,val,1,1,1,0,0
crack500_20160405_171348_1281_361_jpg,test,1,1,1,0,0
crack500_20160405_171348_1281_721_jpg,train,1,1,1,0,0
crack500_20160405_171348_1_721_jpg,train,1,3,3,0,0
crack500_20160405_171348_641_721_jpg,train,1,3,3,0,0
crack500_20160405_171353_1281_721_jpg,test,1,1,1,0,0
crack500_20160405_171353_1921_361_jpg,test,1,1,1,0,0
crack500_20160405_171353_1921_721_jpg,val,1,1,1,0,0
crack500_20160405_171353_1_721_jpg,test,1,1,1,0,0
crack500_20160405_171353_641_721_jpg,val,1,2,2,0,0
crack500_20160405_171410_1281_361_jpg,val,1,1,1,0,0
crack500_20160405_171410_1281_721_jpg,val,1,1,1,0,0
crack500_20160405_171410_1921_361_jpg,test,1,1,1,0,0
crack500_20160405_171410_1921_721_jpg,test,1,1,1,0,0
crack500_20160405_171410_1_361_jpg,train,1,2,2,0,0
crack500_20160405_171410_1_721_jpg,val,1,1,1,0,0
crack500_20160405_171410_641_361_jpg,train,1,1,1,0,0
crack500_20160405_171410_641_721_jpg,test,1,2,2,0,0
crack500_20160405_171431_1281_361_jpg,test,1,1,1,0,0
crack500_20160405_171431_1921_361_jpg,train,1,1,1,0,0
crack500_20160405_171431_1_1081_jpg,train,1,2,2,0,0
crack500_20160405_171431_1_721_jpg,val,1,2,2,0,0
crack500_20160405_171431_641_721_jpg,train,1,1,1,0,0
crack500_20160405_171453_1281_1_jpg,test,1,1,1,0,0
crack500_20160405_171453_1281_721_jpg,test,1,1,1,0,0
crack500_20160405_171453_1921_1081_jpg,train,1,1,1,0,0
crack500_20160405_171453_1921_1_jpg,val,1,2,2,0,0
crack500_20160405_171453_1921_361_jpg,train,1,1,1,0,0
crack500_20160405_171453_1921_721_jpg,test,1,1,1,0,0
crack500_20160405_171453_1_1081_jpg,train,1,1,1,0,0
crack500_20160405_171453_641_721_jpg,test,1,3,3,0,0
crack500_20160405_171456_1281_361_jpg,test,1,1,1,0,0
crack500_20160405_171456_1281_721_jpg,train,1,1,1,0,0
crack500_20160405_171456_1921_1081_jpg,val,1,1,1,0,0
crack500_20160405_171456_1921_721_jpg,test,1,3,3,0,0
crack500_20160405_171456_1_1_jpg,val,1,1,1,0,0
crack500_20160405_171456_641_361_jpg,test,1,1,1,0,0
crack500_20160405_171712_1281_721_jpg,train,1,3,3,0,0
crack500_20160405_171712_1921_1081_jpg,val,1,1,1,0,0
crack500_20160405_171712_1921_721_jpg,test,1,1,1,0,0
crack500_20160405_171712_1_361_jpg,val,1,1,1,0,0
crack500_20160405_171712_1_721_jpg,train,1,1,1,0,0
crack500_20160405_171712_641_361_jpg,train,1,1,1,0,0
crack500_20160405_171712_641_721_jpg,train,1,1,1,0,0
crack500_20160405_171716_1281_361_jpg,test,1,1,1,0,0
crack500_20160405_171716_1281_721_jpg,train,1,1,1,0,0
crack500_20160405_171716_1_1081_jpg,train,1,1,1,0,0
crack500_20160405_171716_1_361_jpg,train,1,2,2,0,0
crack500_20160405_171716_1_721_jpg,test,1,1,1,0,0
crack500_20160405_171716_641_361_jpg,test,1,1,1,0,0
crack500_20160405_171716_641_721_jpg,test,1,2,2,0,0
crack500_20160405_171723_1281_1_jpg,train,1,2,2,0,0
crack500_20160405_171723_1281_721_jpg,train,1,1,1,0,0
crack500_20160405_171723_1921_1081_jpg,train,1,1,1,0,0
crack500_20160405_171723_1921_721_jpg,val,1,1,1,0,0
crack500_20160405_171723_1_721_jpg,test,1,1,1,0,0
crack500_20160405_171723_641_721_jpg,train,1,1,1,0,0
crack500_20160405_172849_1281_1081_jpg,test,1,3,3,0,0
crack500_20160405_172849_1281_1_jpg,train,1,6,6,0,0
crack500_20160405_172849_1281_361_jpg,train,1,3,3,0,0
crack500_20160405_172849_1281_721_jpg,test,1,4,4,0,0
crack500_20160405_172849_1921_1081_jpg,val,1,3,3,0,0
crack500_20160405_172849_1921_361_jpg,val,1,1,1,0,0
crack500_20160405_172849_1921_721_jpg,train,1,1,1,0,0
crack500_20160405_172849_1_1081_jpg,val,1,1,1,0,0
crack500_20160405_172849_1_1_jpg,train,1,1,1,0,0
crack500_20160405_172849_1_361_jpg,train,1,2,2,0,0
crack500_20160405_172849_1_721_jpg,val,1,1,1,0,0
crack500_20160405_172849_641_1081_jpg,test,1,1,1,0,0
crack500_20160405_172849_641_361_jpg,test,1,1,1,0,0
crack500_20160405_172849_641_721_jpg,test,1,1,1,0,0
crack500_20160405_172854_1281_1081_jpg,train,1,1,1,0,0
crack500_20160405_172854_1281_721_jpg,train,1,1,1,0,0
crack500_20160405_172854_1921_1081_jpg,train,1,1,1,0,0
crack500_20160405_172854_1921_361_jpg,train,1,1,1,0,0
crack500_20160405_172854_1921_721_jpg,test,1,2,2,0,0
crack500_20160405_172854_1_361_jpg,val,1,1,1,0,0
crack500_20160405_172854_1_721_jpg,train,1,1,1,0,0
crack500_20160405_172854_641_1081_jpg,train,1,2,2,0,0
crack500_20160405_172854_641_721_jpg,train,1,2,2,0,0
crack500_20160405_172908_1281_1081_jpg,test,1,2,2,0,0
crack500_20160405_172908_1281_361_jpg,test,1,1,1,0,0
crack500_20160405_172908_1281_721_jpg,val,1,3,3,0,0
crack500_20160405_172908_1921_1081_jpg,train,1,1,1,0,0
crack500_20160405_172908_1921_721_jpg,test,1,2,2,0,0
crack500_20160405_172908_1_1_jpg,train,1,1,1,0,0
crack500_20160405_172908_641_1081_jpg,train,1,3,3,0,0
crack500_20160405_172908_641_1_jpg,test,1,3,3,0,0
crack500_20160405_172908_641_361_jpg,val,1,2,2,0,0
crack500_20160405_172908_641_721_jpg,train,1,4,4,0,0
crack500_20160407_163125_1281_361_jpg,train,1,1,1,0,0
crack500_20160407_163125_1281_721_jpg,test,1,1,1,0,0
crack500_20160407_163125_1921_721_jpg,val,1,1,1,0,0
crack500_20160407_163125_641_361_jpg,train,1,1,1,0,0
crack500_20160407_163125_641_721_jpg,train,1,2,2,0,0
crack500_20160407_163130_1281_721_jpg,train,1,1,1,0,0
crack500_20160407_163130_1921_721_jpg,test,1,1,1,0,0
crack500_20160407_163130_1_361_jpg,test,1,1,1,0,0
crack500_20160407_163130_1_721_jpg,test,1,3,3,0,0
crack500_20160407_163130_641_721_jpg,test,1,1,1,0,0
crack500_20160407_163257_1281_1_jpg,test,1,1,1,0,0
crack500_20160407_163257_1281_361_jpg,test,1,1,1,0,0
crack500_20160407_163257_1921_1081_jpg,train,1,1,1,0,0
crack500_20160407_163257_1921_721_jpg,train,1,1,1,0,0
crack500_20160407_163257_1_1_jpg,test,1,1,1,0,0
crack500_20160407_163515_1281_361_jpg,train,1,2,2,0,0
crack500_20160407_163515_1921_721_jpg,train,1,1,1,0,0
crack500_20160407_163515_1_721_jpg,train,1,1,1,0,0
crack500_20160407_163515_641_361_jpg,train,1,2,2,0,0
crack500_20160407_163515_641_721_jpg,val,1,1,1,0,0
crack500_20160407_163522_1281_721_jpg,val,1,1,1,0,0
crack500_20160407_163522_1_361_jpg,test,1,2,2,0,0
crack500_20160407_163522_1_721_jpg,train,1,1,1,0,0
crack500_20160407_163522_641_361_jpg,test,1,2,2,0,0
crack500_20160407_164918_1281_721_jpg,train,1,2,2,0,0
crack500_20160407_164918_1921_721_jpg,train,1,1,1,0,0
crack500_20160407_164918_1_1_jpg,train,1,2,2,0,0
crack500_20160407_164918_1_361_jpg,test,1,2,2,0,0
crack500_20160407_164918_1_721_jpg,val,1,1,1,0,0
crack500_20160407_164918_641_721_jpg,train,1,1,1,0,0
crack500_20160407_165001_1281_1081_jpg,val,1,2,2,0,0
crack500_20160407_165001_1281_361_jpg,val,1,2,2,0,0
crack500_20160407_165001_1281_721_jpg,train,1,1,1,0,0
crack500_20160407_165001_1921_361_jpg,val,1,1,1,0,0
crack500_20160407_165001_1921_721_jpg,test,1,2,2,0,0
crack500_20160407_165001_1_1081_jpg,train,1,2,2,0,0
crack500_20160407_165001_1_721_jpg,test,1,1,1,0,0
crack500_20160407_165001_641_361_jpg,train,1,1,1,0,0
crack500_20160407_165001_641_721_jpg,train,1,1,1,0,0
crack500_20160407_165009_1281_361_jpg,train,1,1,1,0,0
crack500_20160407_165009_1921_1081_jpg,val,1,1,1,0,0
crack500_20160407_165009_1921_721_jpg,train,1,2,2,0,0
crack500_20160407_165009_1_361_jpg,test,1,1,1,0,0
crack500_20160407_165009_641_1081_jpg,train,1,1,1,0,0
crack500_20160407_165009_641_361_jpg,train,1,1,1,0,0
crack500_20160407_165009_641_721_jpg,test,1,1,1,0,0
crack500_20160407_165210_1281_721_jpg,test,1,1,1,0,0
crack500_20160407_165210_1921_361_jpg,test,1,1,1,0,0
crack500_20160407_165210_1_1081_jpg,train,1,1,1,0,0
crack500_20160407_165210_1_721_jpg,val,1,1,1,0,0
crack500_20160407_165210_641_721_jpg,test,1,1,1,0,0
crack500_20160413_113422_1281_361_jpg,test,1,1,1,0,0
crack500_20160413_113422_1281_721_jpg,train,1,1,1,0,0
crack500_20160413_113422_1921_1081_jpg,train,1,1,1,0,0
crack500_20160413_113422_1921_721_jpg,train,1,4,4,0,0
crack500_20160413_113422_1_1_jpg,test,1,2,2,0,0
crack500_20160413_113422_641_361_jpg,test,1,1,1,0,0
crack500_20160415_191330_1281_721_jpg,test,1,1,1,0,0
crack500_20160415_191330_1921_721_jpg,train,1,1,1,0,0
crack500_20160415_191330_1_721_jpg,test,1,1,1,0,0
crack500_img_2917_1297_485_jpg,train,1,2,2,0,0
crack500_img_2917_1_485_jpg,train,1,1,1,0,0
crack500_img_2917_1_969_jpg,train,1,1,1,0,0
crack500_img_2917_649_485_jpg,val,1,1,1,0,0
crack500_img_2930_1297_969_jpg,train,1,1,1,0,0
crack500_img_2930_1945_969_jpg,train,1,2,2,0,0
crack500_img_2930_1_485_jpg,val,1,2,2,0,0
crack500_img_2930_1_969_jpg,test,1,1,1,0,0
crack500_img_2930_649_969_jpg,train,1,1,1,0,0
crack500_img_2931_649_485_jpg,test,1,2,2,0,0
crack500_img_2931_649_969_jpg,train,1,1,1,0,0
crack500_img_2932_1297_485_jpg,train,1,2,2,0,0
crack500_img_2932_1945_485_jpg,train,1,1,1,0,0
crack500_img_2932_1945_969_jpg,test,1,1,1,0,0
crack500_img_2932_1_969_jpg,test,1,1,1,0,0
crack500_img_2932_649_969_jpg,test,1,1,1,0,0
crack500_img_2933_1297_485_jpg,val,1,1,1,0,0
crack500_img_2933_1945_485_jpg,val,1,1,1,0,0
crack500_img_2933_1_969_jpg,train,1,1,1,0,0
crack500_img_2933_649_485_jpg,val,1,1,1,0,0
crack500_img_2934_1297_969_jpg,val,1,1,1,0,0
crack500_img_2934_1945_485_jpg,test,1,1,1,0,0
crack500_img_2934_1945_969_jpg,train,1,2,2,0,0
crack500_img_2934_1_969_jpg,train,1,1,1,0,0
crack500_img_2935_1297_485_jpg,test,1,1,1,0,0
crack500_img_2935_1297_969_jpg,train,1,1,1,0,0
crack500_img_2935_1945_485_jpg,val,1,1,1,0,0
crack500_img_2935_1945_969_jpg,train,1,2,2,0,0
crack500_img_2935_1_485_jpg,train,1,1,1,0,0
crack500_img_2935_1_969_jpg,train,1,2,2,0,0
crack500_img_2935_649_485_jpg,test,1,1,1,0,0
crack500_img_2936_1297_969_jpg,val,1,2,2,0,0
crack500_img_2936_1945_485_jpg,test,1,1,1,0,0
crack500_img_2936_1945_969_jpg,train,1,2,2,0,0
crack500_img_2936_1_969_jpg,test,1,1,1,0,0
crack500_img_2936_649_969_jpg,test,1,1,1,0,0
crack500_img_2937_1297_485_jpg,val,1,1,1,0,0
crack500_img_2937_1945_969_jpg,test,1,1,1,0,0
crack500_img_2937_1_485_jpg,val,1,1,1,0,0
crack500_img_2937_649_485_jpg,val,1,1,1,0,0
crack500_img_2937_649_969_jpg,train,1,1,1,0,0
crack500_img_2938_1297_1453_jpg,test,1,2,2,0,0
crack500_img_2938_1297_485_jpg,test,1,2,2,0,0
crack500_img_2938_1945_1_jpg,val,1,1,1,0,0
crack500_img_2938_1945_485_jpg,val,1,2,2,0,0
crack500_img_2938_1_969_jpg,test,1,1,1,0,0
crack500_img_2938_649_485_jpg,train,1,3,3,0,0
crack500_img_2938_649_969_jpg,val,1,1,1,0,0
crack500_img_2940_1297_485_jpg,val,1,2,2,0,0
crack500_img_2940_1945_485_jpg,train,1,2,2,0,0
crack500_img_2940_1_969_jpg,val,1,1,1,0,0
crack500_img_2940_649_485_jpg,train,1,1,1,0,0
crack500_img_2941_1297_485_jpg,train,1,1,1,0,0
crack500_img_2941_1297_969_jpg,test,1,1,1,0,0
crack500_img_2941_1945_485_jpg,val,1,1,1,0,0
crack500_img_2941_1_485_jpg,train,1,2,2,0,0
crack500_img_2941_1_969_jpg,train,1,1,1,0,0
crack500_img_2941_649_969_jpg,val,1,1,1,0,0
crack500_img_2942_1297_485_jpg,test,1,2,2,0,0
crack500_img_2942_1945_485_jpg,test,1,3,3,0,0
crack500_img_2942_1_485_jpg,test,1,1,1,0,0
cracktree200_6193_jpg,test,1,7,7,0,0
cracktree200_6199_jpg,test,1,3,3,0,0
cracktree200_6202_jpg,train,1,3,3,0,0
cracktree200_6205_jpg,train,1,3,3,0,0
cracktree200_6207_jpg,val,1,1,1,0,0
cracktree200_6209_jpg,test,1,5,5,0,0
cracktree200_6211_jpg,train,1,3,3,0,0
cracktree200_6213_jpg,train,1,5,5,0,0
cracktree200_6214_jpg,test,1,1,1,0,0
cracktree200_6217_jpg,test,1,3,3,0,0
cracktree200_6219_jpg,test,1,3,3,0,0
cracktree200_6224_jpg,val,1,2,2,0,0
cracktree200_6231_jpg,test,1,2,2,0,0
cracktree200_6237_jpg,test,1,3,3,0,0
cracktree200_6251_jpg,train,1,2,2,0,0
cracktree200_6257_jpg,train,1,3,3,0,0
cracktree200_6263_jpg,train,1,2,2,0,0
cracktree200_6273_jpg,test,1,1,1,0,0
cracktree200_6274_jpg,val,1,3,3,0,0
cracktree200_6275_jpg,test,1,1,1,0,0
cracktree200_6279_jpg,val,1,4,4,0,0
cracktree200_6282_jpg,train,1,9,9,0,0
cracktree200_6283_jpg,test,1,6,6,0,0
cracktree200_6284_jpg,train,1,5,5,0,0
cracktree200_6286_jpg,val,1,4,4,0,0
cracktree200_6288_jpg,train,1,2,2,0,0
cracktree200_6292_jpg,val,1,6,6,0,0
cracktree200_6302_jpg,val,1,2,2,0,0
cracktree200_6303_jpg,train,1,2,2,0,0
cracktree200_6306_jpg,train,1,1,1,0,0
cracktree200_6307_jpg,test,1,3,3,0,0
cracktree200_6308_jpg,val,1,2,2,0,0
cracktree200_6309_jpg,test,1,1,1,0,0
cracktree200_6311_jpg,train,1,1,1,0,0
cracktree200_6312_jpg,train,1,1,1,0,0
cracktree200_6313_jpg,train,1,4,4,0,0
cracktree200_6314_jpg,test,1,8,8,0,0
cracktree200_6315_jpg,test,1,4,4,0,0
cracktree200_6316_jpg,test,1,5,5,0,0
cracktree200_6317_jpg,test,1,5,5,0,0
cracktree200_6319_jpg,train,1,5,5,0,0
cracktree200_6322_jpg,test,1,8,8,0,0
cracktree200_6323_jpg,test,1,3,3,0,0
cracktree200_6324_jpg,test,1,4,0,4,0
cracktree200_6325_jpg,test,1,7,7,0,0
cracktree200_6326_jpg,train,1,1,1,0,0
cracktree200_6331_jpg,train,1,3,0,3,0
cracktree200_6333_jpg,train,1,2,2,0,0
cracktree200_6335_jpg,test,1,3,3,0,0
cracktree200_6336_jpg,val,1,3,3,0,0
cracktree200_6344_jpg,train,1,2,2,0,0
cracktree200_6349_jpg,test,1,4,4,0,0
cracktree200_6353_jpg,train,1,1,1,0,0
cracktree200_6355_jpg,train,1,4,4,0,0
cracktree200_6356_jpg,test,1,4,4,0,0
cracktree200_6357_jpg,train,1,2,2,0,0
cracktree200_6358_jpg,train,1,1,1,0,0
cracktree200_6581_jpg,val,1,3,3,0,0
cracktree200_6583_jpg,test,1,2,2,0,0
cracktree200_6584_jpg,test,1,5,5,0,0
cracktree200_6592_jpg,test,1,2,2,0,0
cracktree200_6596_jpg,test,1,2,2,0,0
cracktree200_6599_jpg,train,1,5,5,0,0
cracktree200_6601_jpg,train,1,2,2,0,0
cracktree200_6609_jpg,train,1,3,3,0,0
cracktree200_6616_jpg,test,1,1,1,0,0
cracktree200_6619_jpg,train,1,2,2,0,0
cracktree200_6620_jpg,train,1,2,2,0,0
cracktree200_6626_jpg,test,1,4,4,0,0
cracktree200_6633_jpg,val,1,1,1,0,0
cracktree200_6637_jpg,train,1,2,2,0,0
cracktree200_6638_jpg,train,1,2,2,0,0
cracktree200_6641_jpg,train,1,4,4,0,0
cracktree200_6653_jpg,test,1,2,2,0,0
cracktree200_6654_jpg,test,1,3,3,0,0
cracktree200_6655_jpg,val,1,3,3,0,0
cracktree200_6659_jpg,test,1,2,2,0,0
cracktree200_6664_jpg,train,1,2,2,0,0
cracktree200_6675_jpg,train,1,3,3,0,0
cracktree200_6682_jpg,train,1,1,1,0,0
cracktree200_6684_jpg,test,1,2,2,0,0
cracktree200_6706_jpg,train,1,2,2,0,0
cracktree200_6707_jpg,val,1,2,2,0,0
cracktree200_6708_jpg,train,1,5,5,0,0
cracktree200_6709_jpg,train,1,1,1,0,0
cracktree200_6712_jpg,test,1,5,5,0,0
cracktree200_6713_jpg,test,1,5,5,0,0
cracktree200_6714_jpg,val,1,3,3,0,0
cracktree200_6715_jpg,test,1,2,2,0,0
cracktree200_6716_jpg,train,1,6,6,0,0
cracktree200_6717_jpg,val,1,3,3,0,0
cracktree200_6718_jpg,train,1,1,1,0,0
cracktree200_6719_jpg,test,1,2,2,0,0
cracktree200_6720_jpg,val,1,2,2,0,0
cracktree200_6721_jpg,val,1,2,2,0,0
cracktree200_6723_jpg,val,1,3,3,0,0
cracktree200_6724_jpg,train,1,6,6,0,0
cracktree200_6725_jpg,test,1,5,5,0,0
cracktree200_6726_jpg,test,1,3,3,0,0
cracktree200_6727_jpg,val,1,3,3,0,0
cracktree200_6728_jpg,train,1,4,4,0,0
cracktree200_6730_jpg,test,1,1,1,0,0
cracktree200_6731_jpg,train,1,4,4,0,0
cracktree200_6732_jpg,train,1,2,2,0,0
cracktree200_6733_jpg,val,1,2,2,0,0
cracktree200_6740_jpg,train,1,1,1,0,0
cracktree200_6741_jpg,test,1,2,2,0,0
cracktree200_6749_jpg,test,1,1,1,0,0
cracktree200_6750_jpg,train,1,8,8,0,0
cracktree200_6753_jpg,test,1,2,2,0,0
cracktree200_6754_jpg,train,1,5,5,0,0
cracktree200_6779_jpg,test,1,9,9,0,0
deepcrack_11111_jpg,val,1,2,2,0,0
deepcrack_11115_jpg,train,1,2,2,0,0
deepcrack_11116-1_jpg,train,1,2,2,0,0
deepcrack_11116-4_jpg,val,1,2,2,0,0
deepcrack_11116_jpg,val,1,2,2,0,0
deepcrack_11119_jpg,test,1,1,1,0,0
deepcrack_11120_jpg,test,1,1,1,0,0
deepcrack_111212-1_jpg,train,1,1,1,0,0
deepcrack_11122-1_jpg,test,1,3,3,0,0
deepcrack_11122-2_jpg,val,1,2,2,0,0
deepcrack_11122-3_jpg,test,1,2,2,0,0
deepcrack_11122-4_jpg,test,1,2,2,0,0
deepcrack_11122-5_jpg,test,1,4,4,0,0
deepcrack_11123-1_jpg,test,1,2,2,0,0
deepcrack_11123-4_jpg,test,1,3,3,0,0
deepcrack_11123-5_jpg,train,1,4,4,0,0
deepcrack_11124_jpg,train,1,1,1,0,0
deepcrack_11125-2_jpg,test,1,5,5,0,0
deepcrack_11126_jpg,train,1,2,2,0,0
deepcrack_11129_jpg,train,1,1,1,0,0
deepcrack_11130_jpg,train,1,1,1,0,0
deepcrack_11131_jpg,test,1,1,1,0,0
deepcrack_11132_jpg,train,1,1,1,0,0
deepcrack_11133_jpg,test,1,1,1,0,0
deepcrack_11140-1_jpg,val,1,3,3,0,0
deepcrack_11140-6_jpg,train,1,1,1,0,0
deepcrack_11140_jpg,test,1,2,2,0,0
deepcrack_11141-1_jpg,val,1,1,1,0,0
deepcrack_11141-2_jpg,test,1,1,1,0,0
deepcrack_11141-3_jpg,train,1,1,1,0,0
deepcrack_11141-4_jpg,test,1,2,2,0,0
deepcrack_11141_jpg,test,1,2,2,0,0
deepcrack_11143_jpg,test,1,1,1,0,0
deepcrack_11144_jpg,val,1,2,2,0,0
deepcrack_11148_jpg,test,1,1,1,0,0
deepcrack_11149_jpg,test,1,2,2,0,0
deepcrack_11150_jpg,val,1,2,2,0,0
deepcrack_11151-1_jpg,test,1,1,1,0,0
deepcrack_11151-3_jpg,train,1,1,1,0,0
deepcrack_11151-4_jpg,train,1,1,1,0,0
deepcrack_11151_jpg,train,1,2,2,0,0
deepcrack_11152_jpg,test,1,2,2,0,0
deepcrack_11154_jpg,test,1,2,2,0,0
deepcrack_11155-2_jpg,train,1,1,1,0,0
deepcrack_11155-3_jpg,train,1,1,1,0,0
deepcrack_11155-4_jpg,train,1,1,1,0,0
deepcrack_11156-2_jpg,train,1,1,1,0,0
deepcrack_11156_jpg,train,1,1,1,0,0
deepcrack_11157-1_jpg,test,1,1,1,0,0
deepcrack_11157_jpg,train,1,1,1,0,0
deepcrack_11158_jpg,train,1,1,1,0,0
deepcrack_11159_jpg,test,1,1,1,0,0
deepcrack_11162-1_jpg,val,1,1,1,0,0
deepcrack_11162-2_jpg,val,1,1,1,0,0
deepcrack_11162-3_jpg,test,1,2,2,0,0
deepcrack_11162-4_jpg,test,1,1,1,0,0
deepcrack_11162_jpg,train,1,1,1,0,0
deepcrack_11163_jpg,test,1,1,1,0,0
deepcrack_11165-1_jpg,val,1,1,1,0,0
deepcrack_11166-1_jpg,test,1,1,1,0,0
deepcrack_11166-2_jpg,test,1,1,1,0,0
deepcrack_11166_jpg,test,1,1,1,0,0
deepcrack_11167-1_jpg,test,1,3,3,0,0
deepcrack_11167-2_jpg,val,1,3,3,0,0
deepcrack_11167_jpg,val,1,3,3,0,0
deepcrack_11168-2_jpg,test,1,1,1,0,0
deepcrack_11168_jpg,test,1,1,1,0,0
deepcrack_11169-1_jpg,val,1,1,1,0,0
deepcrack_11169-2_jpg,val,1,1,1,0,0
deepcrack_11170-1_jpg,train,1,1,1,0,0
deepcrack_11170-2_jpg,test,1,1,1,0,0
deepcrack_11170_jpg,test,1,1,1,0,0
deepcrack_11171_jpg,val,1,1,1,0,0
deepcrack_11174_jpg,val,1,5,5,0,0
deepcrack_11175-1_jpg,val,1,1,1,0,0
deepcrack_11175-2_jpg,test,1,1,1,0,0
deepcrack_11175-3_jpg,train,1,1,1,0,0
deepcrack_11175_jpg,val,1,1,1,0,0
deepcrack_11176_jpg,train,1,1,1,0,0
deepcrack_11179-1_jpg,train,1,1,1,0,0
deepcrack_11179-2_jpg,train,1,1,1,0,0
deepcrack_11179-3_jpg,train,1,1,1,0,0
deepcrack_11179-4_jpg,test,1,1,1,0,0
deepcrack_11179-5_jpg,test,1,1,1,0,0
deepcrack_11179_jpg,test,1,1,1,0,0
deepcrack_11181_jpg,test,1,2,2,0,0
deepcrack_11182-1_jpg,val,1,1,1,0,0
deepcrack_11182-2_jpg,train,1,1,1,0,0
deepcrack_11183_jpg,test,1,1,1,0,0
deepcrack_11184-2_jpg,train,1,3,3,0,0
deepcrack_11184_jpg,train,1,3,3,0,0
deepcrack_11185-1_jpg,val,1,1,1,0,0
deepcrack_11185_jpg,test,1,1,1,0,0
deepcrack_11186_jpg,train,1,1,1,0,0
deepcrack_11187-1_jpg,train,1,2,2,0,0
deepcrack_11187-2_jpg,val,1,2,2,0,0
deepcrack_11187-3_jpg,test,1,1,1,0,0
deepcrack_11187-4_jpg,train,1,1,1,0,0
deepcrack_11187-5_jpg,val,1,1,1,0,0
deepcrack_11187_jpg,train,1,1,1,0,0
deepcrack_11189-1_jpg,train,1,1,1,0,0
deepcrack_11189-2_jpg,test,1,1,1,0,0
deepcrack_11189_jpg,test,1,1,1,0,0
deepcrack_11190-1_jpg,train,1,1,1,0,0
deepcrack_11190-2_jpg,val,1,1,1,0,0
deepcrack_11190-3_jpg,train,1,1,1,0,0
deepcrack_11190-4_jpg,test,1,1,1,0,0
deepcrack_11190-5_jpg,test,1,1,1,0,0
deepcrack_11190-6_jpg,test,1,1,1,0,0
deepcrack_11192-1_jpg,test,1,1,1,0,0
deepcrack_11192-2_jpg,val,1,1,1,0,0
deepcrack_11192_jpg,train,1,1,1,0,0
deepcrack_11193-1_jpg,train,1,1,1,0,0
deepcrack_11193-2_jpg,train,1,1,1,0,0
deepcrack_11193_jpg,train,1,1,1,0,0
deepcrack_11194_jpg,test,1,1,1,0,0
deepcrack_11196_jpg,test,1,2,2,0,0
deepcrack_11197-1_jpg,val,1,1,1,0,0
deepcrack_11197-3_jpg,test,1,4,4,0,0
deepcrack_11198_jpg,train,1,4,4,0,0
deepcrack_11200-1_jpg,val,1,2,2,0,0
deepcrack_11200-2_jpg,test,1,3,3,0,0
deepcrack_11202_jpg,test,1,1,1,0,0
